TS,Buffer,Freezing,QoE1,QoE2,Representation,Response,Server,ChunkID
1465538708.07,15.8248801231,0,4.50526057053,4.01052114105,7,5.25791788101,52.165.35.82,5
1465538711.82,17.0821290016,0,4.50526057053,4.01052114105,7,3.74256300926,52.165.35.82,6
1465538714.03,19.8691811562,0,4.50526057053,4.01052114105,7,2.21282792091,52.165.35.82,7
1465538716.4,22.4942100048,0,4.50526057053,4.01052114105,7,2.37484407425,52.165.35.82,8
1465538720.79,23.1063702106,0,4.50526057053,4.01052114105,7,3.93042492867,52.165.35.82,9
1465538724.75,24.1436312199,0,4.50526057053,4.01052114105,7,3.96261000633,52.165.35.82,10
1465538726.61,27.2910962105,0,4.50526057053,4.01052114105,7,1.85239982605,52.165.35.82,11
1465538731.28,27.6198771,0,4.50526057053,4.01052114105,7,2.37855911255,52.165.35.82,12
1465538738.64,25.2579081059,0,4.50526057053,4.01052114105,7,4.27151703835,52.165.35.82,13
1465538742.25,26.6523060799,0,4.50526057053,4.01052114105,7,3.34660005569,52.165.35.82,14
1465538749.87,24.0269122124,0,4.50526057053,4.01052114105,7,5.97151398659,52.165.35.82,15
1465538753.25,25.6449701786,0,4.82424889287,4.64849778573,8,3.38181686401,52.165.35.82,16
1465538756.19,27.7063372135,0,4.50526057053,4.01052114105,7,1.7834777832,52.165.35.82,17
1465538760.79,28.1050570011,0,4.29619131616,3.59238263232,6,1.89187121391,52.165.35.82,18
1465538765.57,28.3326830864,0,4.29619131616,3.59238263232,6,1.66417694092,52.165.35.82,19
1465538772.47,26.4239280224,0,4.50526057053,4.01052114105,7,3.57247519493,52.165.35.82,20
1465538777.71,26.184844017,0,4.50526057053,4.01052114105,7,3.36488318443,52.165.35.82,21
1465538783.1,25.795743227,0,4.50526057053,4.01052114105,7,4.20366382599,52.165.35.82,22
1465538789.24,24.6595761776,0,4.50526057053,4.01052114105,7,5.33971405029,52.165.35.82,23
1465538794.24,24.6574401855,0,4.82424889287,4.64849778573,8,5.0019929409,52.165.35.82,24
1465538798.05,25.8494820595,0,4.82424889287,4.64849778573,8,3.29219293594,52.165.35.82,25
1465538802.94,25.9574341774,0,4.82424889287,4.64849778573,8,4.04180502892,52.165.35.82,26
1465538808.65,25.2469921112,0,4.82424889287,4.64849778573,8,4.75247001648,52.165.35.82,27
1465538812.25,26.6443030834,0,4.50526057053,4.01052114105,7,3.35509705544,52.165.35.82,28
1465538816.9,26.9954020977,0,4.50526057053,4.01052114105,7,2.53842306137,52.165.35.82,29
1465538824.26,24.6361231804,0,4.82424889287,4.64849778573,8,5.36209082603,52.165.35.82,30
1465538827.04,26.8542280197,0,4.50526057053,4.01052114105,7,2.78176403046,52.165.35.82,31
1465538833.61,25.2899570465,0,4.50526057053,4.01052114105,7,4.70813918114,52.165.35.82,32
1465538837.77,26.1232821941,0,4.50526057053,4.01052114105,7,3.39048981667,52.165.35.82,33
1465538840.6,28.3022990227,0,4.50526057053,4.01052114105,7,1.69643616676,52.165.35.82,34
1465538848.63,25.2687752247,0,4.50526057053,4.01052114105,7,4.72742581367,52.165.35.82,35
1465538853.62,25.2742710114,0,4.50526057053,4.01052114105,7,4.72517299652,52.165.35.82,36
1465538858.27,25.6318731308,0,4.50526057053,4.01052114105,7,3.93366408348,52.165.35.82,37
1465538862.21,26.684869051,0,4.50526057053,4.01052114105,7,3.31412410736,52.165.35.82,38
1465538866.66,27.2373991013,0,4.50526057053,4.01052114105,7,2.75922107697,52.165.35.82,39
1465538872.31,26.5902750492,0,4.82424889287,4.64849778573,8,3.4081261158,52.165.35.82,40
1465538877.72,26.1744141579,0,4.50526057053,4.01052114105,7,3.27969503403,52.165.35.82,41
1465538883.78,25.1170141697,0,4.50526057053,4.01052114105,7,4.88142204285,52.165.35.82,42
1465538886.58,27.3147740364,0,4.50526057053,4.01052114105,7,2.68423199654,52.165.35.82,43
1465538891.64,27.2575421333,0,4.50526057053,4.01052114105,7,2.73984789848,52.165.35.82,44
1465538898.42,25.4740102291,0,4.50526057053,4.01052114105,7,3.98028182983,52.165.35.82,45
1465538901.38,27.5208621025,0,4.50526057053,4.01052114105,7,2.47876691818,52.165.35.82,46
1465538906.28,27.6226251125,0,4.50526057053,4.01052114105,7,2.37394094467,52.165.35.82,47
1465538914.69,24.2034780979,0,4.50526057053,4.01052114105,7,5.79373908043,52.165.35.82,48
1465538918.96,24.9348092079,0,4.50526057053,4.01052114105,7,3.83114695549,52.165.35.82,49
1465538923.08,25.8190050125,0,4.50526057053,4.01052114105,7,4.11562204361,52.165.35.82,50
1465538927.61,26.2913892269,0,4.50526057053,4.01052114105,7,3.70774197578,52.165.35.82,51
1465538932.07,26.8227660656,0,4.50526057053,4.01052114105,7,3.17535209656,52.165.35.82,52
1465538937.33,26.5711171627,0,4.50526057053,4.01052114105,7,2.96588802338,52.165.35.82,53
1465538944.33,24.5719079971,0,4.50526057053,4.01052114105,7,5.42625522614,52.165.35.82,54
1465538948.02,25.8765621185,0,4.50526057053,4.01052114105,7,3.69521188736,52.165.35.82,55
1465538952.7,26.1961700916,0,4.50526057053,4.01052114105,7,3.80327391624,52.165.35.82,56
1465538956.04,27.8601090908,0,4.50526057053,4.01052114105,7,1.6873960495,52.165.35.82,57
1465538961.49,27.4104440212,0,4.50526057053,4.01052114105,7,2.58680915833,52.165.35.82,58
1465538966.96,26.9337611198,0,4.50526057053,4.01052114105,7,3.06359791756,52.165.35.82,59
1465538977.71,21.1917741299,0,4.50526057053,4.01052114105,7,8.80645799637,52.165.35.82,60
1465538981.19,22.707280159,0,4.50526057053,4.01052114105,7,3.07481694221,52.165.35.82,61
1465538984.79,24.1101942062,0,4.50526057053,4.01052114105,7,3.59695196152,52.165.35.82,62
1465538988.07,25.8282151222,0,4.50526057053,4.01052114105,7,3.28185200691,52.165.35.82,63
1465538991.64,27.253881216,0,4.50526057053,4.01052114105,7,2.74542689323,52.165.35.82,64
1465538998.76,25.1340651512,0,4.82424889287,4.64849778573,8,4.32036685944,52.165.35.82,65
1465539001.28,27.6173000336,0,4.50526057053,4.01052114105,7,2.38227295876,52.165.35.82,66
1465539006.11,27.7880730629,0,4.50526057053,4.01052114105,7,2.20922493935,52.165.35.82,67
1465539012.92,25.9742190838,0,4.50526057053,4.01052114105,7,4.0232629776,52.165.35.82,68
1465539019.63,24.2677690983,0,4.50526057053,4.01052114105,7,5.22933506966,52.165.35.82,69
1465539024.06,24.8332071304,0,4.50526057053,4.01052114105,7,4.43442106247,52.165.35.82,70
1465539028.98,24.9177651405,0,4.50526057053,4.01052114105,7,4.91532206535,52.165.35.82,71
1465539032.34,26.5548360348,0,4.50526057053,4.01052114105,7,3.36280298233,52.165.35.82,72
1465539038.99,24.9098420143,0,4.50526057053,4.01052114105,7,4.55519199371,52.165.35.82,73
1465539041.35,27.5427520275,0,4.50526057053,4.01052114105,7,2.36696600914,52.165.35.82,74
1465539046.19,27.7057402134,0,4.50526057053,4.01052114105,7,2.29171800613,52.165.35.82,75
1465539050.56,28.3369641304,0,4.50526057053,4.01052114105,7,1.66033196449,52.165.35.82,76
1465539055.6,28.2950000763,0,4.50526057053,4.01052114105,7,1.18669009209,52.165.35.82,77
1465539060.75,28.1446921825,0,4.50526057053,4.01052114105,7,1.85166788101,52.165.35.82,78
1465539066.75,27.1442830563,0,4.82424889287,4.64849778573,8,2.85248708725,52.165.35.82,79
1465539071.26,27.6364021301,0,4.50526057053,4.01052114105,7,2.36167788506,52.165.35.82,80
1465539076.91,26.9920330048,0,4.50526057053,4.01052114105,7,2.48715114594,52.165.35.82,81
1465539082.07,26.8240292072,0,4.50526057053,4.01052114105,7,3.17403483391,52.165.35.82,82
1465539087.68,26.2221570015,0,4.82424889287,4.64849778573,8,3.77643203735,52.165.35.82,83
1465539096.3,22.600082159,0,4.50526057053,4.01052114105,7,7.39822793007,52.165.35.82,84
1465539103.29,20.6116600037,0,4.82424889287,4.64849778573,8,6.49686312675,52.165.35.82,85
1465539109.72,19.1802990437,0,4.50526057053,4.01052114105,7,6.43108701706,52.165.35.82,86
1465539112.07,21.8236000538,0,4.50526057053,4.01052114105,7,2.35657310486,52.165.35.82,87
1465539116.42,22.4799211025,0,4.50526057053,4.01052114105,7,4.34354996681,52.165.35.82,88
1465539118.17,25.7280521393,0,4.50526057053,4.01052114105,7,1.29815888405,52.165.35.82,89
1465539121.11,27.7830700874,0,4.50526057053,4.01052114105,7,2.21639513969,52.165.35.82,90
1465539125.99,27.9077470303,0,4.50526057053,4.01052114105,7,2.08918714523,52.165.35.82,91
1465539133.37,25.5298302174,0,4.50526057053,4.01052114105,7,4.46744298935,52.165.35.82,92
1465539138.82,25.0763530731,0,4.50526057053,4.01052114105,7,4.38466906548,52.165.35.82,93
1465539141.91,26.9901790619,0,4.82424889287,4.64849778573,8,3.00860500336,52.165.35.82,94
1465539145.85,28.0497910976,0,4.50526057053,4.01052114105,7,1.94762301445,52.165.35.82,95
1465539150.8,28.0999619961,0,4.50526057053,4.01052114105,7,1.89666008949,52.165.35.82,96
1465539156.21,27.691576004,0,4.50526057053,4.01052114105,7,1.82393312454,52.165.35.82,97
1465539161.24,27.6571540833,0,4.50526057053,4.01052114105,7,2.33963513374,52.165.35.82,98
1465539166.76,27.1387150288,0,4.50526057053,4.01052114105,7,2.85848808289,52.165.35.82,99
1465539172.51,26.3886911869,0,4.50526057053,4.01052114105,7,3.6093609333,52.165.35.82,100
1465539179.19,24.7090702057,0,4.50526057053,4.01052114105,7,4.76223683357,52.165.35.82,101
1465539183.0,25.90203619,0,4.50526057053,4.01052114105,7,3.80690002441,52.165.35.82,102
1465539187.88,26.0184280872,0,4.50526057053,4.01052114105,7,3.98102998734,52.165.35.82,103
1465539193.05,25.8431711197,0,4.50526057053,4.01052114105,7,4.15594887733,52.165.35.82,104
1465539198.39,25.5083930492,0,4.50526057053,4.01052114105,7,3.98221516609,52.165.35.82,105
1465539202.8,26.1013669968,0,4.50526057053,4.01052114105,7,3.89784312248,52.165.35.82,106
1465539209.29,24.6068031788,0,4.50526057053,4.01052114105,7,5.39277887344,52.165.35.82,107
1465539215.39,23.5122351646,0,4.50526057053,4.01052114105,7,6.09443902969,52.165.35.82,108
1465539221.24,22.6589741707,0,4.50526057053,4.01052114105,7,5.37842297554,52.165.35.82,109
1465539226.66,22.2424981594,0,4.50526057053,4.01052114105,7,5.41630005836,52.165.35.82,110
1465539232.21,21.6882150173,0,4.50526057053,4.01052114105,7,5.55415511131,52.165.35.82,111
1465539235.27,23.6314921379,0,4.50526057053,4.01052114105,7,3.0565969944,52.165.35.82,112
1465539240.04,23.8554000854,0,4.82424889287,4.64849778573,8,4.27468705177,52.165.35.82,113
1465539241.98,26.9171001911,0,4.50526057053,4.01052114105,7,1.93817090988,52.165.35.82,114
1465539245.7,28.1974890232,0,4.50526057053,4.01052114105,7,1.79950404167,52.165.35.82,115
1465539249.98,28.9141411781,0,4.50526057053,4.01052114105,7,1.08229184151,52.165.35.82,116
1465539255.12,28.7784371376,0,4.29619131616,3.59238263232,6,0.709775924683,52.165.35.82,117
1465539260.12,28.7806072235,0,4.29619131616,3.59238263232,6,1.21529698372,52.165.35.82,118
1465539264.5,29.3971390724,0,4.29619131616,3.59238263232,6,0.599007129669,52.165.35.82,119
1465539283.9,15.7253000736,0,4.82424889287,4.64849778573,8,5.93171000481,52.165.35.82,5
1465539287.67,16.9610280991,0,4.50526057053,4.01052114105,7,3.76402807236,52.165.35.82,6
1465539289.76,19.8675079346,0,4.50526057053,4.01052114105,7,2.09336900711,52.165.35.82,7
1465539291.94,22.687513113,0,4.50526057053,4.01052114105,7,2.17987799644,52.165.35.82,8
1465539296.48,23.1458661556,0,4.50526057053,4.01052114105,7,4.02270889282,52.165.35.82,9
1465539300.3,24.3237709999,0,4.50526057053,4.01052114105,7,3.82195615768,52.165.35.82,10
1465539302.39,27.2374770641,0,4.50526057053,4.01052114105,7,2.08616900444,52.165.35.82,11
1465539306.18,28.4454050064,0,4.29619131616,3.59238263232,6,1.55186414719,52.165.35.82,12
1465539314.03,25.5933160782,0,4.50526057053,4.01052114105,7,3.93293690681,52.165.35.82,13
1465539317.92,26.7097971439,0,4.50526057053,4.01052114105,7,3.2899107933,52.165.35.82,14
1465539325.9,23.728798151,0,4.50526057053,4.01052114105,7,6.26968193054,52.165.35.82,15
1465539329.26,25.3683381081,0,4.82424889287,4.64849778573,8,3.36034083366,52.165.35.82,16
1465539331.96,27.6651380062,0,4.50526057053,4.01052114105,7,1.87506699562,52.165.35.82,17
1465539336.62,28.0075881481,0,4.29619131616,3.59238263232,6,1.98988890648,52.165.35.82,18
1465539341.25,28.3816030025,0,4.29619131616,3.59238263232,6,1.61568903923,52.165.35.82,19
1465539347.91,26.7145521641,0,4.50526057053,4.01052114105,7,3.28227496147,52.165.35.82,20
1465539353.33,26.2997810841,0,4.50526057053,4.01052114105,7,3.2730910778,52.165.35.82,21
1465539358.76,25.8694109917,0,4.50526057053,4.01052114105,7,4.12945699692,52.165.35.82,22
1465539364.72,24.9117040634,0,4.50526057053,4.01052114105,7,5.08774590492,52.165.35.82,23
1465539368.93,25.6936211586,0,4.82424889287,4.64849778573,8,4.21794891357,52.165.35.82,24
1465539373.38,26.2470710278,0,4.82424889287,4.64849778573,8,3.29381513596,52.165.35.82,25
1465539379.35,25.2755451202,0,4.82424889287,4.64849778573,8,4.72310781479,52.165.35.82,26
1465539383.19,26.4383380413,0,4.50526057053,4.01052114105,7,3.56119203568,52.165.35.82,27
1465539387.6,27.0306479931,0,4.50526057053,4.01052114105,7,2.96755003929,52.165.35.82,28
1465539393.26,26.3686749935,0,4.82424889287,4.64849778573,8,3.17816400528,52.165.35.82,29
1465539399.89,24.7416729927,0,4.82424889287,4.64849778573,8,5.25685310364,52.165.35.82,30
1465539402.4,27.226047039,0,4.50526057053,4.01052114105,7,2.51550292969,52.165.35.82,31
1465539409.17,25.4547319412,0,4.50526057053,4.01052114105,7,4.54306507111,52.165.35.82,32
1465539413.93,25.6959021091,0,4.50526057053,4.01052114105,7,3.85128498077,52.165.35.82,33
1465539416.13,28.4986331463,0,4.50526057053,4.01052114105,7,1.50104999542,52.165.35.82,34
1465539424.1,25.5297660828,0,4.50526057053,4.01052114105,7,4.46705198288,52.165.35.82,35
1465539429.26,25.3694479465,0,4.50526057053,4.01052114105,7,4.63003206253,52.165.35.82,36
1465539434.33,25.2989120483,0,4.50526057053,4.01052114105,7,4.20957493782,52.165.35.82,37
1465539437.6,27.0239679813,0,4.50526057053,4.01052114105,7,2.97546195984,52.165.35.82,38
1465539444.36,25.2650921345,0,4.82424889287,4.64849778573,8,4.73274993896,52.165.35.82,39
1465539447.08,27.5502490997,0,4.50526057053,4.01052114105,7,2.44908690453,52.165.35.82,40
1465539453.5,26.1297650337,0,4.50526057053,4.01052114105,7,3.3317360878,52.165.35.82,41
1465539459.16,25.4642300606,0,4.50526057053,4.01052114105,7,4.53437304497,52.165.35.82,42
1465539463.18,26.4487349987,0,4.82424889287,4.64849778573,8,3.55049514771,52.165.35.82,43
1465539468.83,25.7973189354,0,4.82424889287,4.64849778573,8,4.20149707794,52.165.35.82,44
1465539474.47,25.1564149857,0,4.50526057053,4.01052114105,7,4.41164207458,52.165.35.82,45
