TS,Buffer,Freezing,QoE1,QoE2,Representation,Response,Server,ChunkID
1465538679.12,17.9322738647,0,4.50526057053,4.01052114105,7,3.60717320442,52.165.35.82,5
1465538682.55,19.4936358929,0,4.82424889287,4.64849778573,8,3.43836402893,52.165.35.82,6
1465538684.26,22.7904000282,0,4.82424889287,4.64849778573,8,1.70312690735,52.165.35.82,7
1465538686.85,25.1951169968,0,4.82424889287,4.64849778573,8,2.59517097473,52.165.35.82,8
1465538690.99,26.0530860424,0,4.50526057053,4.01052114105,7,3.81569504738,52.165.35.82,9
1465538695.7,26.344440937,0,4.50526057053,4.01052114105,7,3.65455412865,52.165.35.82,10
1465538698.33,28.7198450565,0,4.50526057053,4.01052114105,7,1.27933096886,52.165.35.82,11
1465538705.35,26.7020800114,0,4.82424889287,4.64849778573,8,3.29402685165,52.165.35.82,12
1465538711.61,25.4360280037,0,4.50526057053,4.01052114105,7,4.02641105652,52.165.35.82,13
1465538714.83,27.2152240276,0,4.50526057053,4.01052114105,7,2.7841629982,52.165.35.82,14
1465538724.26,22.7866299152,0,4.50526057053,4.01052114105,7,7.21128296852,52.165.35.82,15
1465538726.29,25.7546069622,0,4.50526057053,4.01052114105,7,2.03191590309,52.165.35.82,16
1465538728.61,28.4393880367,0,4.50526057053,4.01052114105,7,1.19243001938,52.165.35.82,17
1465538734.43,27.6208920479,0,4.82424889287,4.64849778573,8,2.37627887726,52.165.35.82,18
1465538740.2,26.8523590565,0,4.82424889287,4.64849778573,8,3.14470791817,52.165.35.82,19
1465538744.46,27.5858509541,0,4.50526057053,4.01052114105,7,2.41209793091,52.165.35.82,20
1465538751.48,25.5686209202,0,4.82424889287,4.64849778573,8,4.07405900955,52.165.35.82,21
1465538756.67,25.3796758652,0,4.50526057053,4.01052114105,7,4.61988520622,52.165.35.82,22
1465538763.03,24.0193510056,0,4.50526057053,4.01052114105,7,5.98021292686,52.165.35.82,23
1465538766.51,25.5369770527,0,4.50526057053,4.01052114105,7,3.48224592209,52.165.35.82,24
1465538771.67,25.3811099529,0,4.82424889287,4.64849778573,8,4.23401093483,52.165.35.82,25
1465538774.77,27.2826039791,0,4.50526057053,4.01052114105,7,2.7162539959,52.165.35.82,26
1465538781.83,25.2131140232,0,4.82424889287,4.64849778573,8,4.78517389297,52.165.35.82,27
1465538784.9,27.1486449242,0,4.50526057053,4.01052114105,7,2.85088801384,52.165.35.82,28
1465538790.03,27.0190780163,0,4.82424889287,4.64849778573,8,2.58631706238,52.165.35.82,29
1465538795.0,27.0480320454,0,4.82424889287,4.64849778573,8,2.95012497902,52.165.35.82,30
1465538799.58,27.4686820507,0,4.82424889287,4.64849778573,8,2.52890992165,52.165.35.82,31
1465538807.15,24.8983879089,0,4.82424889287,4.64849778573,8,5.09991407394,52.165.35.82,32
1465538810.57,26.4759590626,0,4.50526057053,4.01052114105,7,2.95113897324,52.165.35.82,33
1465538814.03,28.0210468769,0,4.82424889287,4.64849778573,8,1.97826218605,52.165.35.82,34
1465538821.55,25.498183012,0,4.50526057053,4.01052114105,7,4.49890899658,52.165.35.82,35
1465538826.79,25.2626879215,0,4.50526057053,4.01052114105,7,4.73662805557,52.165.35.82,36
1465538831.63,25.4170069695,0,4.50526057053,4.01052114105,7,4.16888189316,52.165.35.82,37
1465538835.49,26.5553090572,0,4.50526057053,4.01052114105,7,3.44410586357,52.165.35.82,38
1465538839.79,27.2568750381,0,4.50526057053,4.01052114105,7,2.74149894714,52.165.35.82,39
1465538845.1,26.9448320866,0,4.82424889287,4.64849778573,8,3.05314779282,52.165.35.82,40
1465538850.8,26.2521510124,0,4.50526057053,4.01052114105,7,3.36389684677,52.165.35.82,41
1465538857.12,24.9235739708,0,4.50526057053,4.01052114105,7,5.07566404343,52.165.35.82,42
1465538859.61,27.438546896,0,4.50526057053,4.01052114105,7,2.48491501808,52.165.35.82,43
1465538863.8,28.246917963,0,4.50526057053,4.01052114105,7,1.75132393837,52.165.35.82,44
1465538873.3,23.7478458881,0,4.82424889287,4.64849778573,8,5.91536211967,52.165.35.82,45
1465538876.29,25.759898901,0,4.82424889287,4.64849778573,8,2.98782396317,52.165.35.82,46
1465538879.68,27.3720889091,0,4.82424889287,4.64849778573,8,2.62712097168,52.165.35.82,47
1465538888.73,23.3139369488,0,4.82424889287,4.64849778573,8,6.68428301811,52.165.35.82,48
1465538894.86,22.187967062,0,4.82424889287,4.64849778573,8,5.46858787537,52.165.35.82,49
1465538898.55,23.4996418953,0,4.82424889287,4.64849778573,8,3.6881711483,52.165.35.82,50
1465538902.91,24.1407389641,0,4.82424889287,4.64849778573,8,4.35879611969,52.165.35.82,51
1465538906.39,25.6548080444,0,4.82424889287,4.64849778573,8,3.48581790924,52.165.35.82,52
1465538910.83,26.2165138721,0,4.82424889287,4.64849778573,8,3.41990208626,52.165.35.82,53
1465538917.74,24.3045539856,0,4.82424889287,4.64849778573,8,5.69389200211,52.165.35.82,54
1465538923.56,23.490375042,0,4.82424889287,4.64849778573,8,5.81407284737,52.165.35.82,55
1465538927.0,25.0524539948,0,4.50526057053,4.01052114105,7,3.43779206276,52.165.35.82,56
1465538928.79,28.2531220913,0,4.50526057053,4.01052114105,7,1.393835783,52.165.35.82,57
1465538934.55,27.4949600697,0,4.50526057053,4.01052114105,7,2.50200200081,52.165.35.82,58
1465538940.35,26.6957600117,0,4.82424889287,4.64849778573,8,3.30169391632,52.165.35.82,59
1465538949.59,22.4576809406,0,4.50526057053,4.01052114105,7,7.54056310654,52.165.35.82,60
1465538953.59,23.4567279816,0,4.82424889287,4.64849778573,8,3.65178894997,52.165.35.82,61
1465538956.55,25.50258708,0,4.50526057053,4.01052114105,7,2.95402979851,52.165.35.82,62
1465538960.88,26.1696400642,0,4.82424889287,4.64849778573,8,3.82963085175,52.165.35.82,63
1465538965.91,26.1397590637,0,4.82424889287,4.64849778573,8,3.85949802399,52.165.35.82,64
1465538971.16,25.8853569031,0,4.50526057053,4.01052114105,7,3.52122116089,52.165.35.82,65
1465538974.1,27.9457390308,0,4.50526057053,4.01052114105,7,2.05328202248,52.165.35.82,66
